,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
18979,他，他向我求婚了。,苗苗,joy,2763,5
18980,你答應了嗎？,楊雪,joy,2763,6
18981,恭喜你，太好了。,楊雪,joy,2764,0
18982,可是他愛的不是我。,苗苗,sadness,2764,1
18983,別傻了，得了便宜還賣乖，——你愛他就好好把握住他。你們會很幸福的。,楊雪,joy,2764,2
18984,那你怎麼辦？,苗苗,fear,2764,3
18985,我怎麼辦？……我怎麼辦？,楊雪,sadness,2764,4
18986,哭了就不漂亮了。,苗苗,neutral,2765,0
18987,我這個樣子是不是很難看？,楊雪,sadness,2765,1
18988,當然不是。,苗苗,joy,2765,2
18989,可是我覺得自己好難看。我真的好難看——,楊雪,sadness,2765,3
18990,你好好看看你自己，你很漂亮，你今天當新娘子，是世界上最漂亮的女人，你知道嗎？,苗苗,joy,2765,4
18991,——苗苗說你今天結婚，我想我應該來祝賀你。,連軍,joy,2766,0
18992,是啊，今天我結婚，我……我很開心，謝謝你們的祝福，謝謝。,楊雪,joy,2766,1
18993,我們沒什麼好送給你的，希望你能喜歡。,連軍,joy,2766,2
18994,是我選的，喜歡嗎？,苗苗,joy,2767,0
18995,好漂亮——,楊雪,joy,2767,1
18996,我幫你戴上。,苗苗,joy,2767,2
18997,謝謝——,楊雪,joy,2768,0
18998,迎親的車來了——,媽媽,joy,2768,1
18999,去把她追回來——她需要你——,苗苗,fear,2769,0
19000,她今天結婚。,連軍,neutral,2769,1
19001,你知道她爲什麼要和別人結婚？——因爲她有病啊——,苗苗,angry,2769,2
19002,你說什麼？,連軍,surprise,2770,0
19003,她真的有病啊，是腎衰——她不想連累你，你明白嗎？,苗苗,neutral,2770,1
19004,不可能——這不可能——你騙我的，你一定是騙我的。,連軍,surprise,2770,2
19005,是真的——我不騙你，快去把她追回來，快啊，晚了就來不及了——,苗苗,surprise,2770,3
19006,你要幹什麼？,連軍,surprise,2771,0
19007,你快點去，不然我想當你的絆腳石，不要管我，你如果不去，我馬上死在你面前。,苗苗,angry,2771,1
19008,一定要把她救回來。,苗苗,neutral,2772,0
19009,不要——,連軍,surprise,2772,1
19010,好好對待苗苗——她是個好女孩——一定要給她幸福，知道嗎？,楊雪,joy,2773,0
19011,那你呢？你怎麼辦？,連軍,surprise,2773,1
19012,我很好啊，我要結婚了，我也會很幸福的。,楊雪,joy,2773,2
19013,你不要再騙我了，我知道你有病——我不怕你連累我，我不怕你嫌棄我，我什麼都不怕，我無數次的問自己，愛情是什麼？現在我才知道，愛情就是對你的一個承諾，我不會離開你。回來好嗎？別去——,連軍,fear,2773,3
19014,——很感動——謝謝——這是送給我的最好的禮物，謝謝——,楊雪,joy,2773,4
19015,你不要走——,連軍,fear,2774,0
19016,爲什麼？——爲什麼？爲什麼你要這麼做？爲什麼你這麼傻？,楊雪,sadness,2774,1
19017,失去你，我活着也沒什麼意思了。,連軍,sadness,2774,2
19018,你涉嫌經濟詐騙，請跟我們回公安局協助調查。,警察,neutral,2775,0
19019,你們要沒有搞錯？,趙斌,surprise,2775,1
19020,我們沒有搞錯。,周林,neutral,2775,2
19021,周律師？你——,趙斌,surprise,2775,3
19022,錯，我不是律師，我是警察。你的那20萬確是很誘人，但是位不會要這些錢，請跟我們回公安局。,周林,neutral,2775,4
19023,小四——,天強,neutral,2776,0
19024,強哥——你怎麼在這啊？,小四,surprise,2776,1
19025,跟我過來。,天強,neutral,2776,2
19026,輝哥，猴子，你們也在啊？,小四,surprise,2777,0
19027,看到我是不是很奇怪啊？,連輝,neutral,2777,1
19028,奇怪？有什麼好奇怪的？——對了，我聽說你把警察抓了，沒什麼事吧？,小四,surprise,2777,2
19029,我命大，警察拿我沒折，很失望吧？,連輝,angry,2777,3
19030,失望？失望什麼？你沒事就最好了。,小四,surprise,2777,4
19031,就這，三樓——,猴子,neutral,2778,0
19032,誰去？,天強,neutral,2778,1
19033,我去——,小四,neutral,2778,2
19034,你和強哥先留在這，我和猴子上去探探風。,連輝,neutral,2778,3
19035,警察真的來了——,天強,surprise,2779,0
19036,走啊——,連輝,surprise,2779,1
19037,猴子還在裏面——,天強,fear,2779,2
19038,管不了他了，再不走，我們倆也會被抓的。,連輝,fear,2779,3
19039,哎呦媽呀——,小四,surprise,2780,0
19040,這下猴子掛了，幸好我早出來一步，不然也得抓進去。,連輝,fear,2780,1
19041,他媽的小四，老子一定要宰了他。,天強,angry,2780,2
19042,我們最好也躲一躲。,連輝,fear,2780,3
19043,躲什麼躲？我們什麼都沒幹，站在旁邊看也犯法？,天強,angry,2780,4
19044,那倒也是，不知道猴子會不會把咱們供出來。,連輝,fear,2780,5
19045,供個屁，供我們什麼？站崗放哨啊？我就不信警察能把我吃了。,天強,angry,2780,6
19046,猴子怎麼辦？我看這次得坐牢了。,連輝,fear,2780,7
19047,活該他，老子又不是沒坐過牢，要不然能怎麼樣？劫獄啊？找死那是。,天強,angry,2780,8
19048,咱得想想辦法把他保出來啊——,連輝,fear,2780,9
19049,怎麼保，你以爲是打架？是毒品啊大哥——搞不好能關他個終身監禁。,天強,neutral,2780,10
19050,喂——是我——什麼？你給老子再說一遍——你去死吧！,天強,angry,2781,0
19051,什麼事啊？,連輝,surprise,2781,1
19052,去你媽的——,天強,angry,2781,2
19053,對不起對不起，大爺，我給您撿起來。,連輝,fear,2782,0
19054,怎麼着老頭？不服氣啊？找打是不是？,天強,angry,2782,1
19055,強哥，強哥……冷靜一下——別亂來啊——,連輝,fear,2783,0
19056,你放開我——放開我——老頭，你過來，我一板磚拍死你信不？,天強,angry,2783,1
19057,走走……咱們走，別跟老人一般計較。,連輝,fear,2783,2
19058,你個老不死的。,天強,angry,2783,3
19059,還疼嗎？,楊雪,fear,2784,0
19060,不疼。,連軍,neutral,2784,1
19061,你怎麼那麼傻？,楊雪,sadness,2784,2
19062,我要不這麼做，你就跟別人走了。,連軍,fear,2784,3
19063,我寧願跟別人走了也不想看到你這樣傷害自己。,楊雪,sadness,2784,4
19064,如果沒有你，我活着還有什麼意思？,連軍,sadness,2784,5
19065,那苗苗怎麼辦？,楊雪,surprise,2784,6
19066,我會和她解釋清楚的。苗苗是個好女孩，但我還接受不了她，我希望她找一個更好的男朋友，可以保護她。,連軍,neutral,2784,7
19067,你不瞭解她的——,楊雪,neutral,2784,8
19068,那個趙斌怎麼樣了？,連軍,surprise,2784,9
19069,經濟詐騙，要坐幾年牢了。他這個人心高氣傲，很聰明，但是聰明反被聰明誤。結果是害了自己。,楊雪,neutral,2784,10
19070,幸好你沒有嫁給他，不然你就要受活寡了。,連軍,neutral,2784,11
19071,嫁與不嫁都已經沒什麼意義了，即使沒有嫁給他，我也不會嫁給你的。,楊雪,neutral,2784,12
19072,爲什麼？,連軍,surprise,2784,13
19073,你已經知道了，我有病——而且是絕症。,楊雪,sadness,2784,14
19074,我不怕，一定能把你治好的。,連軍,neutral,2784,15
19075,你能爲我做這些，我已經很開心了，就算死了也沒什麼遺憾了。,楊雪,joy,2784,16
19076,我不會讓你死的，一定不會讓你有事的。,連軍,neutral,2784,17
19077,別傻了，跟小孩子似的。生死由命，富貴在天，不能強求。,楊雪,sadness,2784,18
19078,要不要吃蘋果？,楊雪,joy,2784,19
19079,那香蕉呢？,楊雪,neutral,2785,0
19080,我什麼都不想吃。,連軍,neutral,2785,1
19081,我給你買菠蘿吃好不好？,楊雪,joy,2785,2
19082,不用的，我真的不想吃東西。,連軍,neutral,2785,3
19083,哪能不吃東西，你等我啊。,楊雪,neutral,2785,4
19084,你怎麼了？你怎麼了？醫生——醫生——,連軍,surprise,2786,0
19085,怎麼回事？,醫生,surprise,2786,1
19086,醫生，她……,連軍,fear,2786,2
19087,把他抱到牀上。,醫生,surprise,2786,3
19088,幹啥呢你這是？,大爺,surprise,2787,0
19089,吆——向大爺，來……坐坐坐——,連國,surprise,2787,1
19090,上午我來一趟了，你家鎖着門呢。,大爺,surprise,2788,0
19091,進城了，剛回來，有什麼事嗎？,連國,joy,2788,1
19092,把錢還你，五千你數數。,大爺,neutral,2788,2
19093,這……這多不好意思。,連國,neutral,2788,3
19094,什麼不好意思，我不好意思意思纔對。你說我蓋房子，你來幫工，一分錢沒給你不說，還讓你墊上五千，我這心裏頭啊老憋得慌。你家孩子生病住院等錢用，我也沒能把錢還給你，慚愧啊。,大爺,sadness,2788,4
19095,都過去了沒事了。,連國,joy,2788,5
19096,就說我那個兒子，就知道賭博，家裏輸掉也差不多了，我這五千是我的棺材本，你數數。,大爺,sadness,2788,6
19097,大爺，要不，你拿回去先用這吧，我家——還不缺錢。,連國,fear,2788,7
19098,別跟大爺逞能了，你什麼條件我還能不知道？這錢就應該還你，再說了，我要不還你，回頭那個畜生就給輸了。拿着——,大爺,joy,2788,8
19099,他現在還賭錢呢？,連國,surprise,2788,9
19100,賭，每天都賭，生了這麼個兒子也算我家門不幸，倒黴啊。現在好了，婚也結不成了，讓他一個人過去吧，我不管了。,大爺,sadness,2788,10
19101,你說他這麼大個人，怎麼那麼不懂事啊？那賭博能養家嗎？,連國,angry,2788,11
19102,讓他看着辦吧，最好讓警察抓去，我就當沒這個兒子。,大爺,angry,2788,12
19103,我給您倒杯水。,連國,neutral,2788,13
19104,不用……不渴，坐會就回去。,大爺,neutral,2788,14
19105,沒事，我泡壺茶，咱倆邊喝邊聊。,連國,joy,2788,15
19106,醫生，楊雪的病情怎麼樣了？,連軍,fear,2789,0
19107,很不樂觀，比我想象的還要嚴重。,醫生,neutral,2789,1
19108,爲什麼會是這樣子？,連軍,fear,2789,2
19109,我以前就和她說讓她住院治療，她就是不聽，再加上自身生活和感情的壓力，腎臟衰竭的速度加快了，她能忍受這麼大的痛苦已經很不容易了。,醫生,neutral,2789,3
19110,醫生，你一定要救救她，拜託，你一定要想想辦法。,連軍,fear,2789,4
19111,目前只能想辦法維持她的生命，但是……,醫生,fear,2789,5
19112,但是什麼？,連軍,fear,2789,6
19113,但是也堅持不了多長時間。,醫生,neutral,2789,7
19114,醫生，怎麼樣才能救她？,連軍,fear,2789,8
19115,只有給她換一個腎纔可以康復，這也是目前唯一的辦法。但是醫院沒有腎源。,醫生,neutral,2789,9
19116,換我的可以嗎？,連軍,neutral,2789,10
19117,你是什麼血型？,醫生,neutral,2789,11
19118,A型。,連軍,neutral,2789,12
19119,不行，她是AB型的。而且，手術費用是很高的，我怕你們負擔不起。,醫生,neutral,2789,13
19120,錢不是問題，醫生，麻煩你一定要找到腎源，一定要救救她——,連軍,fear,2789,14
19121,我盡力，我也想把他治好。,醫生,neutral,2789,15
19122,謝謝……,連軍,joy,2789,16
19123,怎麼了，悶悶不樂的。,楊雪,surprise,2790,0
19124,沒有啊——我很好——,連軍,joy,2790,1
19125,別裝了，我都看出來了。醫生怎麼說？,楊雪,fear,2790,2
19126,醫生說你沒事，住幾天院就好了。,連軍,joy,2790,3
19127,別騙我了，我自己什麼情況我很瞭解。,楊雪,disgust,2790,4
19128,醫生說了，一定要治好你，他一定有辦法的。,連軍,neutral,2790,5
19129,本來是你受傷了，我該照顧你的，可是卻要讓你來照顧我，對不起——,楊雪,sadness,2790,6
19130,你這是說什麼話？我願意照顧你，照顧你一輩子。,連軍,fear,2790,7
19131,有我在，不用怕。,連軍,joy,2791,0
19132,如果，我死了，你會記得我嗎？,楊雪,fear,2791,1
19133,你不會死的，我不會讓你死的。,連軍,neutral,2791,2
19134,我說如果我死了，你會記得我嗎？,楊雪,fear,2791,3
19135,你能答應我三件事嗎？,楊雪,joy,2792,0
19136,我答應，什麼事都答應你。,連軍,joy,2792,1
19137,第一，你要照顧好自己，不要喝酒，你不會喝酒的。,楊雪,neutral,2792,2
19138,恩，我答應——,連軍,neutral,2792,3
19139,第二，你要娶苗苗做老婆——,楊雪,neutral,2792,4
19140,什麼？這……,連軍,surprise,2792,5
19141,答應啦——,楊雪,neutral,2792,6
19142,不行，我要娶的是你。,連軍,angry,2792,7
19143,連軍，你別傻了，我們不可能在一起，苗苗那麼愛你，你應該娶她。,楊雪,fear,2792,8
19144,不，我絕不，我……,連軍,fear,2792,9
19145,你要是不答應，請你離開，不要站在我面前，我死之前都不要看到你。,楊雪,angry,2792,10
19146,爲什麼……到底是爲什麼……,連軍,sadness,2792,11
19147,我今生不能做你的妻子了，等來世吧，我下輩子一定嫁給你，苗苗很愛你，和我一樣的愛你，她也是我的寄託，讓她替我照顧你好嗎？如果你不答應，我會很傷心的，你願意看到我傷心嗎？,楊雪,sadness,2792,12
19148,我答應——,連軍,sadness,2792,13
19149,第三件事，希望你能幫我照顧一下我媽，她一個人我不放心。,楊雪,neutral,2792,14
19150,我會的，那也是我的媽媽，你放心吧。,連軍,joy,2792,15
19151,強哥，輝哥，找我有什麼事嗎？,小四,surprise,2793,0
19152,猴子被抓了，你知道嗎？,天強,neutral,2793,1
19153,知，知道——,小四,fear,2793,2
19154,你報道警吧？,天強,neutral,2793,3
19155,不，不是我，我沒報警，強哥，你相信我，我真的沒報警。,小四,fear,2793,4
19156,那警察來之前你去哪了，給警察打電話了吧？,天強,neutral,2793,5
19157,我……我去廁所了。,小四,fear,2793,6
19158,這麼巧，你去廁所了，然後警察就來了，是嗎？,天強,angry,2793,7
19159,強哥，我真的不知道啊，強哥，你相信我，我什麼都不知道啊。,小四,fear,2793,8
19160,我早就應該看出你來，你他媽就是個警察。,天強,angry,2793,9
19161,警察？我不是，我發誓我不是，我要是警察我出門被車撞死。,小四,fear,2793,10
19162,你發誓就跟放屁一樣。老子今天就要宰了你。,天強,angry,2793,11
19163,強哥，你饒了我吧強哥，真的不是我做的，我是冤枉的——輝哥，你相信我啊，你說句話啊輝哥。,小四,fear,2793,12
19164,我有什麼好說的，我也差點被你害死。,連輝,disgust,2793,13
19165,真的不是我乾的，你們爲什麼不相信我呢？,小四,fear,2793,14
